"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","D9NFRS2","Net capital transfers from the rest of the world","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","USD","US Dollar","6","Millions",,,-2843.8,,
"USA","United States","D9NFRS2","Net capital transfers from the rest of the world","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","USD","US Dollar","6","Millions",,,-971.3,,
"USA","United States","D9NFRS2","Net capital transfers from the rest of the world","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","USD","US Dollar","6","Millions",,,-1012.8,,
"USA","United States","D9NFRS2","Net capital transfers from the rest of the world","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","6","Millions",,,-2058.3,,
"USA","United States","D9NFRS2","Net capital transfers from the rest of the world","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","USD","US Dollar","6","Millions",,,-2985.8,,
"USA","United States","D9NFRS2","Net capital transfers from the rest of the world","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","USD","US Dollar","6","Millions",,,-1070,,
"USA","United States","D9NFRS2","Net capital transfers from the rest of the world","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","USD","US Dollar","6","Millions",,,-678,,
"USA","United States","D9NFRS2","Net capital transfers from the rest of the world","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2020-Q4","Q4-2020","USD","US Dollar","6","Millions",,,-1274.8,,
"USA","United States","D9NFRS2","Net capital transfers from the rest of the world","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","6","Millions",,,-3528,,
"USA","United States","D9NFRS2","Net capital transfers from the rest of the world","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","6","Millions",,,-1003.3,,
"USA","United States","D9NFRS2","Net capital transfers from the rest of the world","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","6","Millions",,,2871.3,,
"USA","United States","D9NFRS2","Net capital transfers from the rest of the world","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","6","Millions",,,-1957.3,,
"USA","United States","D9NFRS2","Net capital transfers from the rest of the world","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","6","Millions",,,-1997.3,,
"USA","United States","D9NFRS2","Net capital transfers from the rest of the world","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","6","Millions",,,-4036.5,,
"USA","United States","D9NFRS2","Net capital transfers from the rest of the world","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","6","Millions",,,5093.8,,
"USA","United States","D9NFRS2","Net capital transfers from the rest of the world","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","6","Millions",,,-4345.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1965-Q4","Q4-1965","USD","US Dollar","6","Millions",,,191865.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1966-Q1","Q1-1966","USD","US Dollar","6","Millions",,,197332.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1966-Q2","Q2-1966","USD","US Dollar","6","Millions",,,200271.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1966-Q3","Q3-1966","USD","US Dollar","6","Millions",,,203599.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1966-Q4","Q4-1966","USD","US Dollar","6","Millions",,,207126,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1967-Q1","Q1-1967","USD","US Dollar","6","Millions",,,209199.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1967-Q2","Q2-1967","USD","US Dollar","6","Millions",,,211420,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1967-Q3","Q3-1967","USD","US Dollar","6","Millions",,,215690.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1967-Q4","Q4-1967","USD","US Dollar","6","Millions",,,220286,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1968-Q1","Q1-1968","USD","US Dollar","6","Millions",,,226032.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1968-Q2","Q2-1968","USD","US Dollar","6","Millions",,,231866,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1968-Q3","Q3-1968","USD","US Dollar","6","Millions",,,237319.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1968-Q4","Q4-1968","USD","US Dollar","6","Millions",,,242296.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1969-Q1","Q1-1969","USD","US Dollar","6","Millions",,,247184,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1969-Q2","Q2-1969","USD","US Dollar","6","Millions",,,251849.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1969-Q3","Q3-1969","USD","US Dollar","6","Millions",,,257114.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1969-Q4","Q4-1969","USD","US Dollar","6","Millions",,,259884.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1970-Q1","Q1-1970","USD","US Dollar","6","Millions",,,261765.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1970-Q2","Q2-1970","USD","US Dollar","6","Millions",,,265464.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1970-Q3","Q3-1970","USD","US Dollar","6","Millions",,,269869.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1970-Q4","Q4-1970","USD","US Dollar","6","Millions",,,270865.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1971-Q1","Q1-1971","USD","US Dollar","6","Millions",,,280461.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1971-Q2","Q2-1971","USD","US Dollar","6","Millions",,,285998.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1971-Q3","Q3-1971","USD","US Dollar","6","Millions",,,291362.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1971-Q4","Q4-1971","USD","US Dollar","6","Millions",,,297508.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1972-Q1","Q1-1972","USD","US Dollar","6","Millions",,,306408.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1972-Q2","Q2-1972","USD","US Dollar","6","Millions",,,312268.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1972-Q3","Q3-1972","USD","US Dollar","6","Millions",,,320420,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1972-Q4","Q4-1972","USD","US Dollar","6","Millions",,,332856.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1973-Q1","Q1-1973","USD","US Dollar","6","Millions",,,342704.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1973-Q2","Q2-1973","USD","US Dollar","6","Millions",,,349877.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1973-Q3","Q3-1973","USD","US Dollar","6","Millions",,,357839.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1973-Q4","Q4-1973","USD","US Dollar","6","Millions",,,368808.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1974-Q1","Q1-1974","USD","US Dollar","6","Millions",,,372786.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1974-Q2","Q2-1974","USD","US Dollar","6","Millions",,,380091.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1974-Q3","Q3-1974","USD","US Dollar","6","Millions",,,389114.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1974-Q4","Q4-1974","USD","US Dollar","6","Millions",,,395788.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1975-Q1","Q1-1975","USD","US Dollar","6","Millions",,,400180.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1975-Q2","Q2-1975","USD","US Dollar","6","Millions",,,409492.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1975-Q3","Q3-1975","USD","US Dollar","6","Millions",,,425203.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1975-Q4","Q4-1975","USD","US Dollar","6","Millions",,,436676.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1976-Q1","Q1-1976","USD","US Dollar","6","Millions",,,450450.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1976-Q2","Q2-1976","USD","US Dollar","6","Millions",,,457850.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1976-Q3","Q3-1976","USD","US Dollar","6","Millions",,,467298.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1976-Q4","Q4-1976","USD","US Dollar","6","Millions",,,477160,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1977-Q1","Q1-1977","USD","US Dollar","6","Millions",,,490226.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1977-Q2","Q2-1977","USD","US Dollar","6","Millions",,,508802,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1977-Q3","Q3-1977","USD","US Dollar","6","Millions",,,524467,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1977-Q4","Q4-1977","USD","US Dollar","6","Millions",,,538883.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1978-Q1","Q1-1978","USD","US Dollar","6","Millions",,,549992.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1978-Q2","Q2-1978","USD","US Dollar","6","Millions",,,577396.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1978-Q3","Q3-1978","USD","US Dollar","6","Millions",,,591464.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1978-Q4","Q4-1978","USD","US Dollar","6","Millions",,,609421,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q1","Q1-1979","USD","US Dollar","6","Millions",,,625424.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q2","Q2-1979","USD","US Dollar","6","Millions",,,637558.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q3","Q3-1979","USD","US Dollar","6","Millions",,,652288.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q4","Q4-1979","USD","US Dollar","6","Millions",,,667000.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1980-Q1","Q1-1980","USD","US Dollar","6","Millions",,,680432.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1980-Q2","Q2-1980","USD","US Dollar","6","Millions",,,685349,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1980-Q3","Q3-1980","USD","US Dollar","6","Millions",,,705927.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1980-Q4","Q4-1980","USD","US Dollar","6","Millions",,,741169.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1981-Q1","Q1-1981","USD","US Dollar","6","Millions",,,766153.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1981-Q2","Q2-1981","USD","US Dollar","6","Millions",,,781667.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1981-Q3","Q3-1981","USD","US Dollar","6","Millions",,,807799.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1981-Q4","Q4-1981","USD","US Dollar","6","Millions",,,813334.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1982-Q1","Q1-1982","USD","US Dollar","6","Millions",,,818006.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1982-Q2","Q2-1982","USD","US Dollar","6","Millions",,,831636.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1982-Q3","Q3-1982","USD","US Dollar","6","Millions",,,840157,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1982-Q4","Q4-1982","USD","US Dollar","6","Millions",,,845140.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1983-Q1","Q1-1983","USD","US Dollar","6","Millions",,,860672.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1983-Q2","Q2-1983","USD","US Dollar","6","Millions",,,881639.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1983-Q3","Q3-1983","USD","US Dollar","6","Millions",,,903360.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1983-Q4","Q4-1983","USD","US Dollar","6","Millions",,,931416.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1984-Q1","Q1-1984","USD","US Dollar","6","Millions",,,966513,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1984-Q2","Q2-1984","USD","US Dollar","6","Millions",,,990689.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1984-Q3","Q3-1984","USD","US Dollar","6","Millions",,,1010042,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1984-Q4","Q4-1984","USD","US Dollar","6","Millions",,,1028769.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1985-Q1","Q1-1985","USD","US Dollar","6","Millions",,,1047773.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1985-Q2","Q2-1985","USD","US Dollar","6","Millions",,,1062028,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1985-Q3","Q3-1985","USD","US Dollar","6","Millions",,,1081386.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1985-Q4","Q4-1985","USD","US Dollar","6","Millions",,,1093521,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1986-Q1","Q1-1986","USD","US Dollar","6","Millions",,,1109820,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1986-Q2","Q2-1986","USD","US Dollar","6","Millions",,,1117135,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1986-Q3","Q3-1986","USD","US Dollar","6","Millions",,,1128756.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1986-Q4","Q4-1986","USD","US Dollar","6","Millions",,,1143863.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1987-Q1","Q1-1987","USD","US Dollar","6","Millions",,,1163046.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1987-Q2","Q2-1987","USD","US Dollar","6","Millions",,,1189785.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1987-Q3","Q3-1987","USD","US Dollar","6","Millions",,,1216238.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1987-Q4","Q4-1987","USD","US Dollar","6","Millions",,,1242319.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1988-Q1","Q1-1988","USD","US Dollar","6","Millions",,,1267013.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1988-Q2","Q2-1988","USD","US Dollar","6","Millions",,,1294068.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1988-Q3","Q3-1988","USD","US Dollar","6","Millions",,,1321382.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1988-Q4","Q4-1988","USD","US Dollar","6","Millions",,,1350965.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1989-Q1","Q1-1989","USD","US Dollar","6","Millions",,,1373411,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1989-Q2","Q2-1989","USD","US Dollar","6","Millions",,,1385605,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1989-Q3","Q3-1989","USD","US Dollar","6","Millions",,,1401509.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1989-Q4","Q4-1989","USD","US Dollar","6","Millions",,,1413060,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1990-Q1","Q1-1990","USD","US Dollar","6","Millions",,,1441953,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1990-Q2","Q2-1990","USD","US Dollar","6","Millions",,,1466199.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1990-Q3","Q3-1990","USD","US Dollar","6","Millions",,,1477685.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1990-Q4","Q4-1990","USD","US Dollar","6","Millions",,,1481755.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1991-Q1","Q1-1991","USD","US Dollar","6","Millions",,,1493162.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1991-Q2","Q2-1991","USD","US Dollar","6","Millions",,,1508520.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1991-Q3","Q3-1991","USD","US Dollar","6","Millions",,,1524538.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1991-Q4","Q4-1991","USD","US Dollar","6","Millions",,,1538934.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1992-Q1","Q1-1992","USD","US Dollar","6","Millions",,,1571130.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1992-Q2","Q2-1992","USD","US Dollar","6","Millions",,,1593746.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1992-Q3","Q3-1992","USD","US Dollar","6","Millions",,,1606610.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1992-Q4","Q4-1992","USD","US Dollar","6","Millions",,,1632901.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1993-Q1","Q1-1993","USD","US Dollar","6","Millions",,,1636354,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1993-Q2","Q2-1993","USD","US Dollar","6","Millions",,,1665933,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1993-Q3","Q3-1993","USD","US Dollar","6","Millions",,,1679193,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1993-Q4","Q4-1993","USD","US Dollar","6","Millions",,,1721132.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q1","Q1-1994","USD","US Dollar","6","Millions",,,1738935.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q2","Q2-1994","USD","US Dollar","6","Millions",,,1774472.3,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q3","Q3-1994","USD","US Dollar","6","Millions",,,1801220.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q4","Q4-1994","USD","US Dollar","6","Millions",,,1832652,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q1","Q1-1995","USD","US Dollar","6","Millions",,,1850298.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q2","Q2-1995","USD","US Dollar","6","Millions",,,1870019.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q3","Q3-1995","USD","US Dollar","6","Millions",,,1902388.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q4","Q4-1995","USD","US Dollar","6","Millions",,,1924027.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q1","Q1-1996","USD","US Dollar","6","Millions",,,1954838.8,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q2","Q2-1996","USD","US Dollar","6","Millions",,,1991487.5,,
"USA","United States","GDIS1","Gross domestic income","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q3","Q3-1996","USD","US Dollar","6","Millions",,,2016434.8,,
